Datetime,Copper Bottom: Snow Water Equivalent,Copper Camp: Snow Water Equivalent,Waldron: Snow Water Equivalent,Wood Creek: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow
1994-11-14,1.3,5.8,3.4,1.2,112.123
1994-11-15,1.3,5.8,3.4,1.3,132.865
1994-11-16,1.3,5.8,3.4,1.3,112.477
1994-11-17,1.4,5.8,3.4,1.3,133.873
1994-11-18,1.6,5.8,3.5,1.6,112.879
1994-11-19,1.6,6.1,3.6,1.6,134.682
1994-11-20,1.6,6.4,3.7,1.6,113.937
1994-11-21,1.8,6.5,4.0,1.7,135.284
1994-11-22,1.8,6.5,4.1,1.8,114.647
1994-11-23,1.8,6.7,4.1,1.8,114.844
1994-11-24,1.8,6.8,4.1,1.8,136.494
1994-11-25,1.8,6.9,4.2,1.9,115.555
1994-11-26,1.9,7.2,4.3,2.0,137.704
1994-11-27,2.0,7.2,4.3,2.0,115.751
1994-11-28,2.0,7.2,4.3,2.0,116.564
1994-11-29,2.1,7.5,4.3,2.0,116.809
1994-11-30,2.2,8.1,4.4,2.6,139.115
1994-12-01,2.5,9.7,4.4,2.6,117.523
1994-12-02,2.5,10.2,4.4,2.6,82.498
1994-12-03,2.5,10.2,4.5,2.6,82.609
1994-12-04,2.6,10.2,4.5,2.6,82.609
1994-12-05,2.7,10.2,4.5,2.6,105.217
1994-12-06,2.7,10.5,4.5,2.8,82.498
1994-12-07,2.7,10.5,4.5,2.8,92.609
1994-12-08,2.7,10.5,4.5,2.8,115.621
1994-12-09,2.7,10.6,4.5,2.8,93.012
1994-12-10,2.8,10.8,4.5,2.8,92.9
1994-12-11,2.8,10.9,4.5,2.8,103.012
1994-12-12,2.8,10.9,4.5,2.8,103.012
1994-12-13,2.9,10.9,4.5,2.8,126.025
1994-12-14,2.9,10.9,4.5,3.0,102.9
1994-12-15,3.0,11.1,4.5,3.0,113.012
1994-12-16,3.1,11.4,4.5,3.2,156.563
1994-12-17,3.7,12.5,4.7,3.4,156.967
1994-12-18,3.7,12.8,4.7,3.4,158.176
1994-12-19,3.7,12.9,4.8,3.4,158.479
1994-12-20,3.8,13.0,4.8,3.4,160.092
1994-12-21,3.8,13.0,4.9,3.2,160.496
1994-12-22,3.8,13.0,4.9,3.2,137.28
1994-12-23,3.8,13.0,4.9,3.2,162.008
1994-12-24,3.8,13.0,4.9,3.2,163.218
1994-12-25,3.8,13.0,4.9,3.2,139.317
1994-12-26,3.8,13.0,4.9,3.2,164.833
1994-12-27,3.8,13.4,4.9,3.2,166.042
1994-12-28,4.0,13.4,5.0,3.2,141.112
1994-12-29,4.1,13.4,5.1,3.2,167.554
1994-12-30,4.1,13.4,5.1,3.4,142.018
1994-12-31,4.2,13.4,5.2,3.4,169.319
1995-01-01,4.2,13.4,5.2,3.4,91.778
1995-01-02,4.2,13.4,5.2,3.6,65.763
1995-01-03,4.4,13.5,5.2,3.6,91.778
1995-01-04,4.6,13.5,5.2,3.6,66.192
1995-01-05,4.6,13.5,5.2,3.6,92.256
1995-01-06,4.6,13.5,5.2,3.6,66.192
1995-01-07,4.6,13.5,5.3,4.1,92.384
1995-01-08,4.6,13.6,5.4,4.1,66.192
1995-01-09,4.6,14.3,5.5,4.1,92.256
1995-01-10,4.8,14.7,5.5,4.1,66.192
1995-01-11,4.8,15.0,5.5,4.1,92.989
1995-01-12,4.8,15.3,5.5,4.1,66.365
1995-01-13,4.8,15.3,5.5,4.3,92.989
1995-01-14,5.1,15.8,5.5,4.3,92.989
1995-01-15,5.5,16.5,5.6,4.3,66.365
1995-01-16,5.5,16.5,5.6,4.3,92.989
1995-01-17,5.5,16.5,5.6,4.3,66.798
1995-01-18,5.5,16.8,5.6,4.3,93.464
1995-01-19,5.5,16.8,5.6,4.3,120.392
1995-01-20,5.5,16.8,5.6,4.4,93.464
1995-01-21,5.5,16.8,5.6,4.5,93.594
1995-01-22,5.5,16.8,5.6,4.5,121.169
1995-01-23,5.6,16.8,5.6,4.5,94.2
1995-01-24,5.6,16.8,5.7,4.6,94.201
1995-01-25,5.6,16.8,5.9,4.6,94.068
1995-01-26,5.6,16.9,5.9,4.6,121.906
1995-01-27,5.6,17.0,5.9,4.6,94.672
1995-01-28,5.6,17.0,5.9,4.6,94.806
1995-01-29,5.7,17.1,5.9,4.6,122.075
1995-01-30,5.7,17.3,5.9,4.6,95.109
1995-01-31,5.9,17.9,5.9,4.3,95.277
1995-02-01,6.1,19.0,6.4,4.0,150.823
1995-02-02,6.1,19.0,6.4,4.0,178.999
1995-02-03,6.1,19.5,6.4,4.0,151.897
1995-02-04,6.1,19.7,6.4,4.0,151.897
1995-02-05,6.1,19.8,6.4,4.1,153.108
1995-02-06,6.1,20.0,6.4,4.2,153.108
1995-02-07,6.1,20.0,6.4,4.2,153.851
1995-02-08,6.1,20.0,6.4,4.2,182.931
1995-02-09,6.1,20.0,6.4,4.2,154.619
1995-02-10,6.1,20.0,6.4,4.2,155.527
1995-02-11,6.1,20.0,6.4,4.3,155.527
1995-02-12,6.1,20.0,6.4,4.4,156.585
1995-02-13,6.1,20.0,6.4,4.5,157.081
1995-02-14,6.3,20.0,6.4,4.5,157.292
1995-02-15,6.3,20.0,6.5,4.5,158.349
1995-02-16,6.4,20.2,6.7,4.5,277.606
1995-02-17,6.6,20.5,6.8,4.5,339.878
1995-02-18,6.7,21.8,7.2,4.7,282.089
1995-02-19,6.7,22.2,7.3,5.4,315.396
1995-02-20,6.7,22.6,6.9,5.6,318.119
1995-02-21,6.7,22.6,6.7,5.6,289.452
1995-02-22,6.6,22.6,6.6,5.6,291.367
1995-02-23,6.6,22.6,6.6,5.4,325.428
1995-02-24,6.6,22.8,6.6,5.4,306.11
1995-02-25,6.6,22.8,6.6,5.1,275.772
1995-02-26,6.6,22.8,6.6,5.0,245.396
1995-02-27,6.6,22.8,6.6,5.0,279.107
1995-02-28,6.6,22.8,6.6,5.3,214.863
1995-03-01,6.8,22.8,6.6,5.6,282.324
1995-03-02,6.8,22.9,6.6,5.7,250.287
1995-03-03,6.8,22.9,6.6,5.7,286.168
1995-03-04,6.9,22.9,6.6,5.8,287.615
1995-03-05,7.3,22.9,6.8,5.9,244.826
1995-03-06,7.3,22.9,7.1,5.9,281.462
1995-03-07,7.4,22.9,7.3,6.0,282.907
1995-03-08,7.4,22.9,7.5,6.0,249.364
1995-03-09,7.6,23.0,7.5,6.0,251.482
1995-03-10,7.1,23.0,7.2,6.2,287.643
1995-03-11,7.0,23.0,7.3,6.2,253.6
1995-03-12,7.0,23.3,7.3,6.3,255.868
1995-03-13,6.9,23.6,7.5,6.3,293.718
1995-03-14,6.9,24.1,7.3,6.2,76.56
1995-03-15,6.9,24.4,7.2,6.2,445.99
1995-03-16,6.9,24.5,7.2,6.1,301.434
1995-03-17,7.0,24.5,7.2,6.1,304.577
1995-03-18,7.0,24.7,7.0,6.1,307.786
1995-03-19,7.0,24.9,6.8,6.1,271.098
1995-03-20,7.0,25.0,6.8,6.1,312.691
1995-03-21,7.0,25.2,6.7,6.1,250.179
1995-03-22,7.0,25.2,6.7,6.1,325.139
1995-03-23,6.8,25.2,6.7,6.1,166.592
1995-03-24,6.8,25.2,6.2,6.1,216.508
1995-03-25,6.6,25.6,5.9,6.1,232.643
1995-03-26,6.6,25.7,5.6,6.1,210.247
1995-03-27,6.6,25.7,5.8,6.2,225.358
1995-03-28,6.9,25.7,6.3,6.2,168.994
1995-03-29,6.9,25.7,6.2,6.0,149.198
1995-03-30,6.9,25.9,6.5,6.0,392.563
1995-03-31,6.8,25.9,6.3,5.9,300.071
1995-04-01,6.7,25.9,6.0,5.9,237.744
1995-04-02,6.4,25.9,5.9,5.9,241.274
1995-04-03,6.2,26.1,5.7,5.9,244.803
1995-04-04,6.2,26.2,5.5,6.1,340.786
1995-04-05,5.8,26.0,5.5,6.1,342.753
1995-04-06,5.5,25.8,5.5,6.1,344.114
1995-04-07,5.4,25.9,5.5,6.1,301.528
1995-04-08,5.3,26.1,5.4,6.1,447.918
1995-04-09,5.0,26.3,5.5,6.1,447.771
1995-04-10,4.9,26.8,5.6,6.2,447.771
1995-04-11,4.8,26.9,5.7,6.2,387.461
1995-04-12,4.6,26.9,5.6,6.2,407.541
1995-04-13,4.1,26.9,5.4,6.2,438.074
1995-04-14,3.6,26.8,5.2,6.4,438.074
1995-04-15,3.4,26.5,5.1,6.4,439.926
1995-04-16,3.1,26.6,4.9,6.4,470.155
1995-04-17,2.9,26.6,4.7,6.4,440.229
1995-04-18,2.4,26.6,4.6,6.3,379.771
1995-04-19,2.0,26.4,4.4,6.1,374.771
1995-04-20,1.8,26.4,4.2,6.1,470.074
1995-04-21,1.4,26.4,4.3,6.2,465.074
1995-04-22,1.3,26.2,4.3,6.5,405.367
1995-04-23,1.1,26.1,4.2,6.7,405.368
1995-04-24,0.8,26.1,4.0,6.7,410.523
1995-04-25,0.6,25.9,3.9,6.9,359.408
1995-04-26,0.6,25.9,4.2,7.0,348.937
1995-04-27,0.4,26.1,4.2,6.9,422.083
1995-04-28,0.3,25.7,4.1,6.8,335.0
1995-04-29,0.3,25.7,4.0,6.7,395.582
1995-04-30,0.1,25.7,4.2,7.2,453.614
1995-05-01,0.0,25.7,4.5,7.3,209.486
1995-05-02,0.0,25.9,4.4,7.4,405.713
1995-05-03,0.0,25.8,4.5,7.5,384.416
1995-05-04,0.0,26.1,4.3,7.5,598.913
1995-05-05,0.0,25.7,3.9,7.9,479.223
1995-05-06,0.0,25.6,3.8,8.2,889.459
1995-05-07,0.0,25.8,3.4,7.8,2841.355
1995-05-08,0.0,25.4,3.3,7.6,1027.438
1995-05-09,0.0,25.3,3.2,7.8,1888.767
1995-05-10,0.0,25.2,2.7,7.5,1547.009
1995-05-11,0.0,24.4,2.2,7.2,1689.347
1995-05-12,0.0,23.4,1.7,6.9,1976.405
1995-05-13,0.3,23.9,2.4,8.3,2286.126
1995-05-14,0.0,24.0,2.2,8.4,2017.906
1995-05-15,0.0,24.1,1.7,8.8,1487.546
1995-05-16,0.0,23.5,0.8,8.5,1731.097
1995-05-17,0.0,22.8,0.0,7.8,2778.341
1995-05-18,0.0,21.4,0.0,7.2,2767.011
1995-05-19,0.0,20.3,0.0,7.1,3209.168
1995-05-20,0.0,19.5,0.0,6.7,2496.235
1995-05-21,0.0,18.4,0.0,6.0,2796.447
1995-05-22,0.0,17.5,0.0,5.5,2585.559
1995-05-23,0.0,16.8,0.0,5.0,2299.713
1995-05-24,0.0,15.9,0.0,4.4,2162.999
1995-05-25,0.0,15.2,0.0,4.0,2295.496
1995-05-26,0.0,14.5,0.0,3.6,1905.71
1995-05-27,0.0,14.4,0.0,3.6,1877.341
1995-05-28,0.0,13.6,0.0,3.0,1619.276
1995-05-29,0.0,12.6,0.0,2.0,1733.839
1995-05-30,0.0,11.3,0.0,1.0,2075.944
1995-05-31,0.0,9.8,0.0,0.7,3937.439
1995-06-01,0.0,8.3,0.0,0.0,4620.746
1995-06-02,0.0,6.6,0.0,0.0,5977.0
1995-06-03,0.0,5.0,0.0,0.0,3194.31
1995-06-04,0.0,3.8,0.0,0.0,5012.0
1995-06-05,0.0,2.7,0.0,0.2,5766.746
1995-06-06,0.1,2.0,0.0,0.8,5650.508
1995-06-07,0.2,2.2,0.0,1.1,5792.904
1995-06-08,0.1,1.9,0.5,1.0,5465.641
1995-06-09,0.1,2.0,0.5,1.3,3750.829
1995-06-10,0.1,2.0,0.1,1.3,2509.695
1995-06-11,0.0,1.0,0.0,0.9,2624.093
1995-06-12,0.0,0.5,0.0,0.9,2285.728
1995-06-13,0.0,0.2,0.0,0.0,2759.856
1995-06-14,0.0,0.0,0.0,0.0,2892.944
1995-06-15,0.0,0.0,0.0,0.0,3902.746
1995-06-16,0.0,0.0,0.0,0.0,4186.254
1995-06-17,0.0,0.0,0.0,0.0,3546.0
1995-06-18,0.0,0.0,0.0,0.0,3427.746
1995-06-19,0.0,0.0,0.0,0.0,3364.0
1995-06-20,0.0,0.0,0.0,0.0,3270.815
1995-06-21,0.0,0.0,0.0,0.0,3032.241
1995-06-22,0.0,0.0,0.0,0.0,2386.359
1995-06-23,0.0,0.0,0.0,0.0,2137.455
1995-06-24,0.0,0.0,0.0,0.0,1901.44
1995-06-25,0.0,0.0,0.0,0.0,1745.254
1995-06-26,0.0,0.0,0.0,0.0,1796.185
1995-06-27,0.0,0.0,0.0,0.0,1810.504
1995-06-28,0.0,0.0,0.0,0.0,1765.0
1995-06-29,0.0,0.0,0.0,0.0,1996.746
1995-06-30,0.0,0.0,0.0,0.0,1922.815
1995-07-01,0.0,0.0,0.0,0.0,1811.75
1995-07-02,0.0,0.0,0.0,0.0,1108.802
1995-07-03,0.0,0.0,0.0,0.0,1370.102
1995-07-04,0.0,0.0,0.0,0.0,1359.466
1995-07-05,0.0,0.0,0.0,0.0,1489.049
1995-07-06,0.0,0.0,0.0,0.0,1475.053
1995-07-07,0.0,0.0,0.0,0.0,1345.466
1995-07-08,0.0,0.0,0.0,0.0,1201.829
1995-07-09,0.0,0.0,0.0,0.0,1201.829
1995-07-10,0.0,0.0,0.0,0.0,1119.249
1995-07-11,0.0,0.0,0.0,0.0,1144.856
1995-07-12,0.0,0.0,0.0,0.0,1278.188
1995-07-13,0.0,0.0,0.0,0.0,1048.959
1995-07-14,0.0,0.0,0.0,0.0,1117.894
1995-07-15,0.0,0.0,0.0,0.0,1617.326
1995-07-16,0.0,0.0,0.0,0.0,1080.171
1995-07-17,0.0,0.0,0.0,0.0,807.921
1995-07-18,0.0,0.0,0.0,0.0,872.305
1995-07-19,0.0,0.0,0.0,0.0,807.602
1995-07-20,0.0,0.0,0.0,0.0,799.921
1995-07-21,0.0,0.0,0.0,0.0,670.918
1995-07-22,0.0,0.0,0.0,0.0,808.627
1995-07-23,0.0,0.0,0.0,0.0,864.656
1995-07-24,0.0,0.0,0.0,0.0,753.311
1995-07-25,0.0,0.0,0.0,0.0,546.2
1995-07-26,0.0,0.0,0.0,0.0,611.147
1995-07-27,0.0,0.0,0.0,0.0,679.188
1995-07-28,0.0,0.0,0.0,0.0,550.315
1995-07-29,0.0,0.0,0.0,0.0,479.881
1995-07-30,0.0,0.0,0.0,0.0,586.0
1995-07-31,0.0,0.0,0.0,0.0,527.541
1995-08-01,0.0,0.0,0.0,0.0,474.328
1995-08-02,0.0,0.0,0.0,0.0,279.815
1995-08-03,0.0,0.0,0.0,0.0,195.647
1995-08-04,0.0,0.0,0.0,0.0,129.458
1995-08-05,0.0,0.0,0.0,0.0,202.47
1995-08-06,0.0,0.0,0.0,0.0,328.549
1995-08-07,0.0,0.0,0.0,0.0,511.396
1995-08-08,0.0,0.0,0.0,0.0,337.799
1995-08-09,0.0,0.0,0.0,0.0,341.942
1995-08-10,0.0,0.0,0.0,0.0,396.765
1995-08-11,0.0,0.0,0.0,0.0,406.293
1995-08-12,0.0,0.0,0.0,0.0,522.484
1995-08-13,0.0,0.0,0.0,0.0,373.213
1995-08-14,0.0,0.0,0.0,0.0,314.165
1995-08-15,0.0,0.0,0.0,0.0,362.901
1995-08-16,0.0,0.0,0.1,0.0,367.984
1995-08-17,0.0,0.0,0.0,0.0,433.424
1995-08-18,0.0,0.0,0.0,0.0,270.335
1995-08-19,0.0,0.0,0.0,0.0,266.967
1995-08-20,0.0,0.0,0.0,0.0,307.868
1995-08-21,0.0,0.0,0.0,0.0,311.296
1995-08-22,0.0,0.0,0.0,0.0,205.33
1995-08-23,0.0,0.0,0.0,0.0,303.148
1995-08-24,0.0,0.0,0.0,0.0,255.754
1995-08-25,0.0,0.0,0.0,0.0,31.477
1995-08-26,0.0,0.0,0.0,0.0,20.617
1995-08-27,0.0,0.0,0.0,0.0,152.053
1995-08-28,0.0,0.0,0.0,0.0,181.831
1995-08-29,0.0,0.0,0.0,0.0,132.695
1995-08-30,0.0,0.0,0.0,0.0,194.451
1995-08-31,0.0,0.0,0.0,0.0,271.174
1995-09-01,0.0,0.0,0.0,0.0,322.412
1995-09-02,0.0,0.0,0.0,0.0,307.094
1995-09-03,0.0,0.0,0.0,0.0,309.082
1995-09-04,0.0,0.0,0.0,0.0,242.507
1995-09-05,0.0,0.0,0.0,0.0,270.628
1995-09-06,0.0,0.0,0.0,0.0,151.695
1995-09-07,0.0,0.0,0.0,0.0,68.278
1995-09-08,0.1,0.0,0.0,0.0,94.089
1995-09-09,0.2,0.0,0.0,0.0,209.455
1995-09-10,0.1,0.0,0.0,0.0,188.457
1995-09-11,0.0,0.0,0.0,0.0,188.267
1995-09-12,0.0,0.0,0.0,0.0,226.909
1995-09-13,0.0,0.0,0.0,0.0,256.841
1995-09-14,0.0,0.0,0.0,0.0,188.02
1995-09-15,0.0,0.0,0.0,0.0,188.02
1995-09-16,0.0,0.0,0.0,0.0,226.841
1995-09-17,0.0,0.0,0.0,0.0,189.231
1995-09-18,0.0,0.0,0.0,0.0,189.038
1995-09-19,0.0,0.0,0.0,0.0,189.233
1995-09-20,0.0,0.0,0.0,0.0,189.038
1995-09-21,0.0,0.0,0.0,0.0,199.403
1995-09-22,0.0,0.2,0.0,0.0,200.317
1995-09-23,0.0,0.3,0.0,0.0,160.342
1995-09-24,0.0,0.0,0.0,0.0,195.317
1995-09-25,0.0,0.0,0.0,0.0,196.723
1995-09-26,0.0,0.0,0.0,0.0,156.354
1995-09-27,0.0,0.0,0.1,0.0,187.329
1995-09-28,0.0,0.0,0.1,0.0,146.354
1995-09-29,0.0,0.0,0.1,0.0,188.44
1995-09-30,0.0,0.0,0.1,0.0,142.461
1995-10-01,0.0,0.0,0.0,0.0,183.996
1995-10-02,0.0,0.0,0.0,0.0,142.461
1995-10-03,0.0,0.1,0.0,0.0,143.268
1995-10-04,0.0,0.1,0.0,0.0,143.67
1995-10-05,0.0,0.0,0.0,0.0,143.875
1995-10-06,0.0,0.0,0.0,0.0,143.875
1995-10-07,0.0,0.0,0.0,0.0,185.607
1995-10-08,0.0,0.0,0.0,0.0,144.986
1995-10-09,0.0,0.0,0.0,0.0,144.777
1995-10-10,0.0,0.0,0.0,0.0,144.984
1995-10-11,0.0,0.0,0.0,0.0,144.779
1995-10-12,0.0,0.0,0.0,0.0,144.984
1995-10-13,0.0,0.0,0.0,0.0,146.094
1995-10-14,0.0,0.0,0.0,0.0,145.886
1995-10-15,0.0,0.0,0.0,0.0,146.094
1995-10-16,0.0,0.0,0.0,0.0,145.886
1995-10-17,0.0,0.0,0.1,0.0,189.748
1995-10-18,0.0,0.0,0.1,0.0,190.745
1995-10-19,0.0,0.0,0.2,0.0,190.959
1995-10-20,0.0,0.2,0.2,0.0,147.093
1995-10-21,0.0,0.2,0.3,0.0,192.07
1995-10-22,0.0,0.0,0.4,0.0,192.409
1995-10-23,0.2,0.0,0.4,0.2,192.409
1995-10-24,0.2,0.3,0.5,0.3,198.23
1995-10-25,0.2,0.3,0.5,0.3,154.409
1995-10-26,0.0,0.7,0.5,0.4,199.441
1995-10-27,0.0,1.1,0.6,0.4,199.223
1995-10-28,0.0,1.1,0.6,0.3,200.552
1995-10-29,0.0,1.1,0.6,0.3,200.885
1995-10-30,0.0,1.1,0.6,0.0,155.738
1995-10-31,0.4,1.1,0.6,0.0,200.885
1995-11-01,0.6,1.1,0.6,0.0,110.974
1995-11-02,0.8,1.1,0.6,0.0,156.725
1995-11-03,0.8,1.1,0.7,0.0,156.949
1995-11-04,0.8,1.1,0.8,0.3,110.974
1995-11-05,0.8,1.3,0.9,0.5,156.725
1995-11-06,0.9,1.6,1.0,0.5,110.976
1995-11-07,1.3,2.1,1.2,0.7,90.299
1995-11-08,1.9,3.2,1.7,1.3,186.378
1995-11-09,2.2,4.2,1.9,1.5,511.631
1995-11-10,2.2,4.2,1.9,1.5,59.496
1995-11-11,2.6,4.6,2.3,1.8,66.518
1995-11-12,3.1,6.2,2.6,2.4,44.105
1995-11-13,3.1,6.2,2.7,2.4,175.602
1995-11-14,3.1,6.4,2.8,2.6,444.67
1995-11-15,2.9,6.2,2.6,2.4,489.255
1995-11-16,2.9,6.2,2.6,2.4,453.847
1995-11-17,2.9,6.1,2.5,2.1,502.877
1995-11-18,2.9,6.1,2.5,2.1,554.296
1995-11-19,2.9,5.8,2.5,1.6,513.313
1995-11-20,2.9,5.5,2.5,1.5,565.285
1995-11-21,2.9,5.7,2.5,1.4,521.984
1995-11-22,2.9,5.7,2.5,1.7,573.151
1995-11-23,2.9,5.7,2.5,1.7,529.427
1995-11-24,2.9,6.2,2.5,1.7,532.217
1995-11-25,2.6,7.0,2.4,1.5,535.039
1995-11-26,2.4,7.5,2.4,1.2,538.265
1995-11-27,2.3,7.5,2.3,1.2,541.593
1995-11-28,2.3,7.7,2.3,1.2,552.221
1995-11-29,2.7,8.8,2.5,1.9,647.723
1995-11-30,2.6,10.6,2.5,1.9,706.338
1995-12-01,2.6,11.8,2.5,1.9,1505.762
1995-12-02,2.6,12.9,2.9,2.0,1044.073
1995-12-03,2.5,13.3,3.0,2.1,748.997
1995-12-04,2.5,13.6,3.1,2.3,750.513
1995-12-05,2.5,14.4,3.3,2.3,548.128
1995-12-06,2.5,14.4,3.3,2.1,500.906
1995-12-07,2.6,14.4,3.3,2.3,412.161
1995-12-08,2.8,14.4,3.3,2.3,269.575
1995-12-09,3.0,14.4,3.3,2.3,271.58
1995-12-10,3.2,14.7,3.5,2.4,323.165
1995-12-11,3.5,15.0,4.2,3.0,275.224
1995-12-12,3.9,15.6,4.5,3.5,277.224
1995-12-13,4.2,16.6,4.8,3.5,666.751
1995-12-14,4.2,16.8,4.8,3.5,555.0
1995-12-15,4.2,17.2,4.8,3.5,715.513
1995-12-16,4.3,17.5,4.8,3.5,325.748
1995-12-17,4.3,17.5,4.8,3.5,374.739
1995-12-18,4.3,17.5,4.8,3.5,326.103
1995-12-19,4.3,17.5,4.8,3.6,368.442
1995-12-20,4.3,17.5,4.8,3.6,270.206
1995-12-21,4.3,17.5,4.8,3.6,270.206
1995-12-22,4.3,17.3,4.8,3.6,297.0
1995-12-23,4.3,17.3,4.8,3.6,241.0
1995-12-24,4.3,17.3,4.9,3.8,241.0
1995-12-25,4.4,17.3,5.0,4.0,241.0
1995-12-26,4.4,17.3,5.2,4.1,241.0
1995-12-27,4.5,17.3,5.2,4.1,220.0
1995-12-28,4.6,17.3,5.3,4.1,171.84
1995-12-29,4.6,17.3,5.4,4.1,220.0
1995-12-30,4.7,17.5,5.4,4.1,220.0
1995-12-31,4.7,17.8,5.4,4.1,220.0
1996-01-01,4.7,17.9,5.4,4.1,199.0
1996-01-02,4.9,17.9,5.4,4.1,247.16
1996-01-03,5.3,18.5,5.7,4.4,199.0
1996-01-04,5.9,19.8,5.8,4.4,199.0
1996-01-05,6.1,19.8,5.8,4.4,199.0
1996-01-06,6.1,20.0,6.0,4.7,199.0
1996-01-07,6.1,20.2,6.2,5.3,199.0
1996-01-08,6.2,20.8,6.3,5.3,247.398
1996-01-09,6.2,21.3,6.3,5.3,199.0
1996-01-10,6.5,21.6,6.3,5.4,199.0
1996-01-11,6.6,21.9,6.3,5.4,199.0
1996-01-12,6.6,21.9,6.4,5.4,199.0
1996-01-13,6.6,21.9,6.4,5.3,247.396
1996-01-14,6.6,21.9,6.4,5.3,199.0
1996-01-15,6.7,21.9,6.4,5.3,199.0
1996-01-16,7.1,23.2,6.7,5.3,199.0
1996-01-17,7.8,24.4,6.8,5.3,199.0
1996-01-18,7.9,24.4,6.8,5.3,199.0
1996-01-19,8.0,24.6,6.8,5.3,247.396
1996-01-20,8.0,25.1,7.0,5.9,199.0
1996-01-21,8.3,25.8,7.3,5.9,199.0
1996-01-22,8.6,26.6,7.7,5.7,192.0
1996-01-23,8.8,26.8,8.0,5.9,192.0
1996-01-24,9.1,27.3,8.0,6.0,192.0
1996-01-25,9.3,27.4,8.0,6.0,240.398
1996-01-26,9.3,27.5,8.0,6.0,192.0
1996-01-27,9.3,27.7,8.0,6.2,192.0
1996-01-28,10.0,28.0,8.0,6.2,192.0
1996-01-29,10.1,28.2,8.0,6.2,192.0
1996-01-30,10.1,28.3,8.0,6.4,192.0
1996-01-31,10.1,28.3,8.0,6.5,240.16
1996-02-01,10.1,28.3,8.0,6.6,199.0
1996-02-02,10.1,28.3,8.0,6.6,199.0
1996-02-03,10.1,28.3,8.0,6.6,199.0
1996-02-04,10.1,28.4,9.0,6.8,199.0
1996-02-05,10.1,28.5,9.1,7.0,199.0
1996-02-06,10.3,28.9,9.1,7.2,199.0
1996-02-07,11.2,30.7,9.8,7.9,387.398
1996-02-08,11.4,32.5,9.8,8.5,443.147
1996-02-09,11.5,33.5,10.0,9.6,457.263
1996-02-10,11.5,33.6,10.2,9.5,492.25
1996-02-11,11.6,33.6,10.2,9.7,429.263
1996-02-12,11.6,33.6,10.2,9.9,408.499
1996-02-13,11.6,33.6,10.2,9.9,409.206
1996-02-14,11.6,33.6,10.2,9.6,654.245
1996-02-15,11.6,33.6,10.2,9.6,459.219
1996-02-16,11.6,33.6,10.2,9.6,459.43
1996-02-17,11.6,33.7,10.2,9.4,410.116
1996-02-18,11.6,34.4,10.2,9.2,409.872
1996-02-19,11.6,35.2,10.2,8.8,460.379
1996-02-20,11.6,35.9,10.3,8.6,410.579
1996-02-21,11.6,36.1,10.3,8.6,460.732
1996-02-22,11.6,36.4,10.3,8.6,410.579
1996-02-23,11.6,36.6,10.3,8.6,461.439
1996-02-24,11.6,37.3,10.4,8.6,411.284
1996-02-25,11.6,37.4,10.4,8.6,411.528
1996-02-26,11.7,37.4,10.4,8.6,461.547
1996-02-27,11.7,37.4,10.4,8.6,411.981
1996-02-28,11.7,37.4,10.4,8.6,462.908
1996-02-29,11.7,37.5,10.4,8.6,412.436
1996-03-01,11.7,37.6,10.5,8.6,361.718
1996-03-02,11.7,37.7,10.8,8.6,361.472
1996-03-03,11.7,37.7,10.9,8.6,361.718
1996-03-04,11.7,38.1,10.9,8.6,361.718
1996-03-05,11.7,38.2,11.0,8.6,362.073
1996-03-06,11.7,38.2,11.1,8.7,362.071
1996-03-07,11.7,38.2,11.5,8.7,361.822
1996-03-08,11.7,38.2,11.7,8.9,413.143
1996-03-09,11.7,38.3,12.0,9.3,362.073
1996-03-10,11.7,38.1,11.6,9.5,362.071
1996-03-11,11.7,37.7,11.4,9.6,361.822
1996-03-12,11.7,37.3,11.4,9.6,362.073
1996-03-13,11.7,37.3,11.4,9.6,362.071
1996-03-14,11.7,37.3,11.4,9.6,362.525
1996-03-15,11.7,37.2,11.4,9.7,362.525
1996-03-16,11.7,37.2,11.6,9.8,362.275
1996-03-17,11.7,37.2,11.8,9.9,362.525
1996-03-18,11.7,37.2,11.9,9.9,355.525
1996-03-19,11.7,37.5,12.0,9.9,355.525
1996-03-20,11.7,37.7,12.1,9.9,355.525
1996-03-21,11.7,37.8,12.1,9.9,355.275
1996-03-22,11.7,37.9,12.2,9.9,355.525
1996-03-23,11.7,38.0,12.2,9.9,355.525
1996-03-24,11.7,38.0,12.2,9.9,304.0
1996-03-25,11.7,38.0,12.2,9.9,355.98
1996-03-26,12.0,38.1,12.8,9.9,355.98
1996-03-27,12.0,38.3,13.2,9.9,355.726
1996-03-28,12.0,38.7,13.5,10.2,355.978
1996-03-29,12.0,38.8,13.6,10.2,355.98
1996-03-30,12.0,39.1,13.9,10.2,355.98
1996-03-31,12.0,39.3,14.2,10.4,355.98
1996-04-01,12.0,39.3,14.4,10.6,397.0
1996-04-02,12.0,39.3,14.1,10.8,345.02
1996-04-03,12.0,39.3,13.9,11.1,345.02
1996-04-04,12.0,39.3,13.9,11.3,345.02
1996-04-05,12.0,39.3,13.8,11.3,345.022
1996-04-06,11.5,38.8,13.8,11.4,575.939
1996-04-07,11.5,38.7,13.7,11.4,545.707
1996-04-08,11.2,38.7,13.4,11.7,621.392
